specobjid,z,oiii_5007_flux,oiii_sigma,oi_6300_flux,h_beta_flux,h_alpha_flux,h_alpha_eqw,sii_6717_flux,sii_6731_flux,nii_6584_flux,oiii_hbeta_ratio,nii_halpha_ratio,w1,w2,w3,w1_w2,w2_w3,log_nii,log_oiii,BPT class,abs_h_alpha_eqw,WHAN class,WISE class,AGN in all,n_e,log_MBH,mbh_bin
421177579794360320,0.1264126,603.5532,151.3263,19.34826,79.70154,338.3342,-19.61313,79.43578,73.12639,348.8297,7.572667,1.031021,13.418,12.929,9.581,0.4890003,3.348,0.013267511152807178,0.8792488596052567,Seyfert,19.61313,Seyfert,Other,False,348.15313679618214,7.643115359690885,"(7.5, 8.0]"
421178129550174208,0.07827439,25.00943,65.51716,13.07331,87.92416,453.4205,-50.41497,84.87324,62.3087,183.1106,0.2844432,0.4038428,14.38,14.037,10.391,0.3430004,3.646,-0.3937876556281252,-0.5460044441699899,Star-forming,50.41497,Seyfert,Other,False,59.06877413605746,6.181606773159383,"(6.0, 6.5]"
421179503939708928,0.1296037,27.80875,127.6613,8.377394,101.397,396.8022,-33.83509,70.88213,39.29748,142.8031,0.2742563,0.3598849,14.384,14.064,10.068,0.3199997,3.996,-0.4438363750315884,-0.5618433873674336,Star-forming,33.83509,Star-forming,Other,False,-161.74373547742255,7.346217653171239,"(7.0, 7.5]"
421182802474592256,0.08657131,16.00485,155.2344,7.725832,20.25042,107.9624,-10.04509,26.83298,22.92658,61.43141,0.7903464,0.5690072,14.379,14.113,11.245,0.2659998,2.868,-0.24488223817349436,-0.10218252056308563,Composite,10.04509,Seyfert,Other,False,237.14110556080905,7.687631046393588,"(7.5, 8.0]"
421187475399010304,0.09299175,215.7653,86.04139,36.37377,288.9384,1117.196,-71.41407,200.7532,151.1097,405.1587,0.746752,0.3626568,14.258,14.011,9.821,0.2470007,4.19,-0.44050417488280913,-0.12682360556641778,Star-forming,71.41407,Star-forming,Other,False,84.7820263155059,6.657383237011879,"(6.5, 7.0]"
421188849788545024,0.05799466,63.94649,57.38285,10.2384,89.30669,335.6122,-26.83745,67.84631,48.88427,110.7627,0.7160324,0.3300317,14.177,14.01,10.258,0.1669998,3.752,-0.4814443435346004,-0.14506732570491834,Star-forming,26.83745,Star-forming,Other,False,40.59045294050252,5.950163516885726,"(5.5, 6.0]"
421190499055986688,0.1271121,18.60724,76.66653,9.158394,87.47843,407.2417,-40.09924,61.28732,43.06909,132.5423,0.2127067,0.3254635,14.127,13.83,9.652,0.2969999,4.177999,-0.48749770951491433,-0.6722188301386385,Star-forming,40.09924,Star-forming,Other,False,16.951211575626118,6.455974762053681,"(6.0, 6.5]"
421191598567614464,0.1264716,23.74918,64.07351,5.735362,57.42289,207.449,-55.03997,36.18207,33.93298,89.04695,0.4135838,0.4292474,15.688,15.138,11.872,0.5500002,3.266,-0.3672923267298244,-0.38343648081449117,Star-forming,55.03997,Seyfert,Other,False,378.8807991886852,6.142707050365161,"(6.0, 6.5]"
421194897102497792,0.04249841,17.76966,50.66122,5.348,22.95248,68.36398,-13.25294,20.26141,14.40778,20.83997,0.7741936,0.3048384,15.127,14.829,11.809,0.2979994,3.02,-0.515930326513279,-0.11115042316970214,Star-forming,13.25294,Star-forming,Other,False,27.996700010300707,5.732655506546842,"(5.5, 6.0]"
421197645881567232,0.1202128,188.9364,70.289,15.41987,88.19504,275.451,-47.53542,44.95916,34.85278,34.2097,2.142257,0.1241952,15.951,15.653,11.966,0.2980003,3.687,-0.9058951888115848,0.3308715705978937,Star-forming,47.53542,Star-forming,Other,False,116.75162211686873,6.304346623375603,"(6.0, 6.5]"
421203143439706112,0.09394346,128.2119,61.00319,28.63801,200.9839,839.6909,-62.4176,168.4531,120.8812,214.348,0.6379211,0.2552701,14.349,14.137,9.842,0.2119999,4.295,-0.5930000514921652,-0.1952330328048338,Star-forming,62.4176,Star-forming,Other,False,36.671915661217604,6.056976651878317,"(6.0, 6.5]"
421204242951333888,0.08729491,81.65482,200.8415,17.78346,41.05103,200.7283,-15.07267,40.24734,48.49597,154.1266,1.989105,0.767837,13.488,13.255,9.984,0.2329998,3.271,-0.11473096423129196,0.2986577090756663,LINER,15.07267,Seyfert,Other,False,975.7091985002171,8.13733031165932,"(8.0, 8.5]"
421204517829240832,0.01394999,136.1382,40.4677,15.66744,101.8593,332.8148,-27.24923,66.51288,47.35466,43.67827,1.336532,0.131239,14.525,14.301,11.598,0.224,2.703,-0.8819370874610623,0.12597936133950674,Star-forming,27.24923,Star-forming,Other,False,29.150433552361623,5.340435674946311,"(5.0, 5.5]"
421208366119938048,0.2551587,47.46803,134.3902,13.94849,101.1011,474.4937,-73.40624,78.97761,62.35993,186.7118,0.4695106,0.393497,14.724,13.925,10.068,0.7989998,3.857,-0.4050585743301066,-0.3283545983509233,Star-forming,73.40624,Star-forming,Other,False,137.68092674263718,7.435897170464905,"(7.0, 7.5]"
421208915875751936,0.1139943,126.5351,155.491,8.432969,12.77563,55.43972,-4.436658,13.11877,14.73607,59.86597,9.904408,1.079839,13.9,13.33,10.45,0.5699997,2.88,0.03335900861302444,0.9958285222756954,Seyfert,4.436658,Weak AGN,Other,False,764.8964934742303,7.690514549044763,"(7.5, 8.0]"
421211939532728320,0.04365024,83.40285,52.6689,7.783731,63.97567,187.0058,-33.62722,38.37953,24.37947,34.11758,1.303665,0.1824413,15.375,15.077,12.19,0.2980003,2.887,-0.7388768418201862,0.11516600601032623,Star-forming,33.62722,Star-forming,Other,False,-68.29586376965167,5.800507494910549,"(5.5, 6.0]"
421215238067611648,0.05766452,196.0752,61.20369,19.78432,162.8104,592.5395,-48.87575,125.9122,90.21996,124.0173,1.204316,0.209298,14.855,14.645,10.921,0.2099991,3.724001,-0.6792349216523016,0.0807404562323688,Star-forming,48.87575,Star-forming,Other,False,35.24608997710083,6.062705396601033,"(6.0, 6.5]"
421215512945518592,0.1126351,48.06629,76.86054,30.59545,200.5707,1039.774,-53.33635,142.8943,110.126,422.2072,0.2396476,0.4060567,13.705,13.293,8.961,0.4119997,4.332,-0.3914133191868089,-0.6204269159815017,Star-forming,53.33635,Seyfert,Other,False,110.24170442650178,6.460387211525729,"(6.0, 6.5]"
421216062701332480,0.1213938,13.2692,63.34341,6.859954,39.05025,165.908,-24.76403,26.95537,15.66195,70.71278,0.3397982,0.426217,15.099,14.676,10.91,0.4230003,3.766,-0.3703692320996397,-0.4687789260324174,Star-forming,24.76403,Seyfert,Other,False,-131.91553907883673,6.122699203314729,"(6.0, 6.5]"
421216612457146368,0.05790012,1032.734,42.67733,11.70687,244.9216,747.2124,-173.2968,61.42344,41.91881,45.33461,4.21659,0.06067165,16.675,16.691,12.484,-0.01600075,4.207,-1.2170141940101125,0.6249613744570819,Star-forming,173.2968,Star-forming,Other,False,-9.398622978839377,5.433252326485818,"(5.0, 5.5]"
421217437090867200,0.09595298,10.92945,59.55893,5.734704,43.1363,183.3647,-20.94994,26.11086,24.15905,60.55569,0.25337,0.3302472,14.674,14.498,10.611,0.1759996,3.887,-0.48116085586242635,-0.5962448085755419,Star-forming,20.94994,Star-forming,Other,False,356.4001859436599,6.015145902672901,"(6.0, 6.5]"
421222659771099136,0.0565093,314.6962,123.0346,28.85338,67.5929,311.1392,-9.137175,87.00559,76.65346,267.8597,4.655758,0.8608999,12.591,12.002,8.646,0.5889997,3.356,-0.06504734262871026,0.667990398189076,Seyfert,9.137175,Seyfert,Other,False,280.54821268957716,7.281769009266091,"(7.0, 7.5]"
421224309038540800,0.1417983,21.92827,140.5974,13.5427,86.52903,422.7772,-23.58204,58.31264,42.96135,165.2065,0.253421,0.3907648,13.7,13.363,9.514,0.3369999,3.849,-0.4080845643347242,-0.5961573996884391,Star-forming,23.58204,Star-forming,Other,False,62.6360012271809,7.514728121459525,"(7.5, 8.0]"
421224583916447744,0.04551534,37.58587,66.58662,8.989877,84.98376,311.7012,-26.2821,69.28751,49.62965,97.70383,0.4422712,0.3134535,14.06,13.851,10.225,0.2090006,3.625999,-0.5038268764959416,-0.3543113402783957,Star-forming,26.2821,Star-forming,Other,False,34.918222537051214,6.209875037844396,"(6.0, 6.5]"
421225958305982464,0.1908925,45.6736,78.16048,6.248085,67.35468,261.2676,-58.83513,49.01109,28.79025,85.98608,0.6781057,0.3291111,15.647,15.142,11.094,0.5050001,4.048,-0.48265746991633945,-0.16870260502847237,Star-forming,58.83513,Star-forming,Other,False,-124.61999692953434,6.489668033038889,"(6.0, 6.5]"
421228157329238016,0.05676228,211.6013,118.5342,34.4805,225.9044,953.5491,-26.831,182.9377,149.2414,491.8679,0.936685,0.5158286,13.088,12.875,9.493,0.2130003,3.382,-0.28749458217124685,-0.028406434471968306,Composite,26.831,Seyfert,Other,False,176.86553264068965,7.216710982683289,"(7.0, 7.5]"
421228432207144960,0.04518733,32.71319,69.53371,13.61679,71.20094,439.6467,-19.31208,66.7961,60.39133,226.0549,0.4594488,0.514174,12.807,12.584,8.525,0.2230005,4.059,-0.2888898879071113,-0.33776287843758035,Composite,19.31208,Seyfert,Other,False,319.5646300202489,6.285484933335793,"(6.0, 6.5]"
421229256840865792,0.08873554,52.26606,159.4058,27.72422,43.00719,150.2921,-6.879996,73.91198,63.11164,152.4406,1.215286,1.014296,13.609,13.437,11.84,0.1719999,1.597,0.00616471279554385,0.08467849489348539,LINER,6.879996,Seyfert,Other,False,236.27254269835953,7.733925976641731,"(7.5, 8.0]"
421230906108307456,0.1727614,59.73481,40.48213,12.7999,92.6959,370.4355,-57.53,61.83152,38.40062,100.6774,0.644417,0.2717812,15.399,14.855,10.719,0.5440006,4.136,-0.565780588143054,-0.19083301122487412,Star-forming,57.53,Star-forming,Other,False,-85.32245500425935,5.341058105287418,"(5.0, 5.5]"
421233654887376896,0.05727332,22.1925,111.7388,8.997873,95.83727,387.0887,-26.2126,53.18907,46.34832,159.6376,0.2315644,0.4124058,14.121,13.975,10.626,0.1459999,3.349,-0.3846752355071384,-0.6353282069132942,Star-forming,26.2126,Seyfert,Other,False,264.6496041621247,7.11363950955848,"(7.0, 7.5]"
421236953422260224,0.09595578,38.05516,107.2819,10.83381,50.6015,250.3637,-17.14685,49.32882,36.28817,106.2921,0.7520561,0.4245508,13.47,13.298,9.518,0.1719999,3.780001,-0.37207033642192616,-0.12374976178642587,Composite,17.14685,Seyfert,Other,False,61.12270951578685,7.042575772234935,"(7.0, 7.5]"
421241076590864384,0.07748567,27.06954,96.39702,8.912282,113.4598,539.0121,-26.85743,87.49897,57.58623,219.1157,0.2385827,0.4065135,13.518,13.198,9.343,0.3199997,3.855,-0.39092502724543043,-0.6223610508875153,Star-forming,26.85743,Seyfert,Other,False,-40.14177209947999,6.855795123236859,"(6.5, 7.0]"
421245199759468544,0.05702781,62.99443,112.2084,25.20959,127.883,643.8265,-24.55659,130.9222,87.85518,265.29,0.4925942,0.4120519,12.785,12.512,8.613,0.2729998,3.899,-0.385048078957046,-0.3075107060227465,Star-forming,24.55659,Seyfert,Other,False,-23.931935479754813,7.120961403739302,"(7.0, 7.5]"
421246574149003264,0.09822802,47.60328,84.237,18.78595,139.8079,646.058,-57.72742,122.0716,84.98816,237.2567,0.3404906,0.3672374,14.435,14.23,9.998,0.2050009,4.231999,-0.43505309602605335,-0.46789487325040546,Star-forming,57.72742,Star-forming,Other,False,8.403210873020004,6.6203810415595745,"(6.5, 7.0]"
421247123904817152,0.07755976,21.91105,50.44857,6.072979,78.4756,344.2541,-31.71822,65.72668,36.20569,114.7155,0.2792084,0.3332292,14.306,14.148,10.102,0.158,4.046,-0.4772569495124394,-0.5540715200790657,Star-forming,31.71822,Star-forming,Other,False,-165.65679808087592,5.725311836104398,"(5.5, 6.0]"
421248223416444928,0.09585812,48.5151,122.1689,11.17095,71.31601,232.3571,-16.5131,59.26224,43.99621,71.00789,0.6802835,0.3055981,14.617,14.492,11.561,0.125,2.931,-0.5148493502340465,-0.16731006254796293,Star-forming,16.5131,Star-forming,Other,False,70.4283806603518,7.269441284854908,"(7.0, 7.5]"
421253446096676864,0.08704372,799.1253,110.1377,65.54893,438.6781,1498.699,-46.6,258.0833,197.7177,604.6373,1.821667,0.4034415,13.199,12.818,8.871,0.3810005,3.947,-0.39421943013419014,0.2604689910343926,Composite,46.6,Seyfert,Other,False,103.69426674748625,7.088442149049936,"(7.0, 7.5]"
421261142678071296,0.09730886,34.55742,96.4348,17.94274,68.08098,498.6423,-33.04037,77.45848,69.63554,289.7984,0.5075929,0.581175,13.604,13.196,8.932,0.408,4.264,-0.2356930757153203,-0.2944844612668259,Composite,33.04037,Seyfert,Other,False,310.8233390993942,6.856479229582582,"(6.5, 7.0]"
422212775847159808,0.1411899,46.10617,75.06424,5.790544,50.65016,178.893,-42.48618,30.99666,19.05642,42.80889,0.9102868,0.2392988,16.269,16.027,12.29,0.2419987,3.737,-0.6210594792164205,-0.04082175489456439,Star-forming,42.48618,Star-forming,Other,False,-92.75874980649985,6.419100446759901,"(6.0, 6.5]"
422214974870415360,0.01593406,202.8255,27.30526,15.23166,139.7936,408.8712,-36.75905,88.36056,61.86897,63.35967,1.450893,0.1549624,14.17,14.043,11.309,0.1269999,2.734,-0.809773666045495,0.1616353854060123,Star-forming,36.75905,Star-forming,Other,False,13.598434436440575,4.653569608685048,"(4.5, 5.0]"
422217723649484800,0.09570977,37.74596,165.8704,14.50462,72.60839,398.1072,-19.07507,62.68937,45.78823,250.2348,0.5198568,0.6285614,13.625,13.321,9.637,0.3039999,3.684,-0.20165229255439643,-0.28411627085481456,Composite,19.07507,Seyfert,Other,False,53.96481865754826,7.80333036315039,"(7.5, 8.0]"
422217998527391744,0.05879203,19.33148,39.08274,7.962626,89.15484,308.2568,-25.58302,53.69161,37.87136,105.5629,0.2168304,0.3424513,14.728,14.721,10.975,0.006999969,3.745999,-0.4654011807995212,-0.6638798290215834,Star-forming,25.58302,Star-forming,Other,False,20.38854797240084,5.279639131460983,"(5.0, 5.5]"
422220472428554240,0.09286483,39.5234,183.7306,13.78587,42.46657,154.1997,-7.328136,51.61287,36.5817,76.92379,0.9306945,0.4988583,13.543,13.377,10.657,0.1660004,2.72,-0.3020227975977856,-0.031192852571194987,Composite,7.328136,Seyfert,Other,False,24.912778551735315,7.981869020465898,"(7.5, 8.0]"
422222396573902848,0.05578139,48.05465,40.07846,8.552183,39.63044,137.248,-14.50187,34.94028,22.86904,42.98326,1.212569,0.3131795,15.105,15.038,11.644,0.06699944,3.394,-0.5042066735881002,0.08370646106121571,Star-forming,14.50187,Star-forming,Other,False,-44.63864651395522,5.323561740242185,"(5.0, 5.5]"
422223221207623680,0.05873945,74.06221,116.4648,18.54037,16.79632,71.87582,-1.805676,20.0155,23.69248,86.06561,4.409431,1.197421,13.055,13.012,11.415,0.04300022,1.597,0.07824687039906478,0.6443825510316751,Seyfert,1.805676,RG,Other,False,917.953936578517,7.18596205204424,"(7.0, 7.5]"
422228443887855616,0.1326095,27.02575,39.81147,7.671626,69.61159,253.621,-56.42495,41.29761,26.42778,99.88296,0.3882364,0.3938276,15.76,15.995,11.745,-0.2349997,4.25,-0.404693851154543,-0.4109037487569157,Star-forming,56.42495,Star-forming,Other,False,-62.56679734573294,5.311892436840837,"(5.0, 5.5]"
422229818277390336,0.1301927,932.4825,179.851,35.86605,103.1564,394.419,-30.02165,101.4539,81.1646,416.227,9.039502,1.055291,14.453,13.538,9.822,0.915,3.716001,0.023372234295153786,0.9561445051867086,Seyfert,30.02165,Seyfert,Other,False,153.10114022161767,7.944609102197893,"(7.5, 8.0]"
422230917789018112,0.04966372,326.3603,75.0456,9.677903,212.7421,716.7131,-137.1643,85.74745,58.12998,152.105,1.534066,0.2122258,16.217,15.933,11.971,0.2839994,3.962,-0.6732018206395342,0.18584404463200022,Star-forming,137.1643,Star-forming,Other,False,-15.201064648669167,6.418666858905556,"(6.0, 6.5]"
422241088271575040,0.09784643,36.65743,126.0541,17.61718,28.80903,117.3579,-7.271708,44.34016,26.26057,42.1575,1.272428,0.3592216,13.949,13.829,11.89,0.1199999,1.939,-0.4446375570861063,0.10463321726627364,Composite,7.271708,Star-forming,Other,False,-119.07090905594558,7.3240984608770905,"(7.0, 7.5]"
422244936562272256,0.06668141,8372.319,54.09642,32.38497,1304.248,4011.287,-724.2975,122.3967,95.50896,66.60052,6.419268,0.01660328,16.676,15.632,11.062,1.044001,4.57,-1.779806108033027,0.8074855075570768,Star-forming,724.2975,Star-forming,Other,False,124.14867307167188,5.847196888976688,"(5.5, 6.0]"
422253182899480576,0.1449921,48.44392,106.4331,11.21284,82.23462,299.8568,-30.83584,59.85891,41.49619,96.41542,0.589094,0.3215383,15.007,14.518,11.832,0.4890003,2.686,-0.49276728871807934,-0.22981540058799485,Star-forming,30.83584,Star-forming,Other,False,4.5190564568455915,7.02870779853248,"(7.0, 7.5]"
422255107044829184,0.1084751,29.18657,85.94705,9.394262,79.89399,277.0998,-28.83791,47.66222,36.47882,96.92725,0.3653162,0.3497918,14.727,14.442,10.535,0.2849998,3.907001,-0.45619037569351495,-0.43733106850911313,Star-forming,28.83791,Star-forming,Other,False,102.64171957500334,6.655467936087721,"(6.5, 7.0]"
422255656800643072,0.09620748,17.88977,94.29469,9.337569,41.79127,230.177,-19.52744,43.15156,28.95652,83.87538,0.4280743,0.3643951,13.831,13.554,9.736,0.2770004,3.818,-0.4384274715927525,-0.3684808448197945,Star-forming,19.52744,Star-forming,Other,False,-23.940169611751315,6.817298110486291,"(6.5, 7.0]"
422257580945991680,0.1317673,102.533,65.39043,9.411628,93.107,323.0788,-69.50311,67.8688,51.68785,61.68523,1.101239,0.1909293,16.065,15.875,12.076,0.1900005,3.799,-0.7191274196844155,0.041881583383182514,Star-forming,69.50311,Star-forming,Other,False,97.27852555390088,6.178226474267938,"(6.0, 6.5]"
422257855823898624,0.04972595,25.38069,72.73534,15.40772,74.70796,362.8561,-10.68192,67.92001,44.59845,199.0454,0.3397321,0.5485519,12.788,12.651,8.868,0.1370001,3.783,-0.2607822763530859,-0.46886341634975676,Composite,10.68192,Seyfert,Other,False,-42.013568855824126,6.364076220006203,"(6.0, 6.5]"
422259230213433344,0.1408979,17.5966,211.1001,18.1482,11.00453,63.60494,-4.87043,25.21797,14.40511,48.16238,1.599033,0.7572113,14.05,13.866,11.937,0.184,1.929,-0.12078291360545773,0.20385742657926567,LINER,4.87043,Weak AGN,Other,False,-143.00938449590723,8.224302942359031,"(8.0, 8.5]"
422261704114595840,0.1183481,647.2803,53.32643,22.7233,222.6322,745.8326,-75.98731,86.22568,61.96852,55.68142,2.907397,0.07465673,15.13,15.027,11.213,0.1029997,3.814,-1.1269310362963583,0.46350433797520996,Star-forming,75.98731,Star-forming,Other,False,38.12353048675135,5.822168308860305,"(5.5, 6.0]"
422265002649479168,0.1419808,38.43583,43.13588,7.263615,81.43518,302.1477,-49.23273,53.62992,42.24311,89.19688,0.4719806,0.2952095,15.414,15.406,11.264,0.00799942,4.142,-0.529869670794822,-0.3260758519720584,Star-forming,49.23273,Star-forming,Other,False,134.87554871969039,5.451910840094254,"(5.0, 5.5]"
422271049963431936,0.1045645,17.43879,78.27556,8.418756,35.75295,155.0239,-17.42664,28.75108,24.4674,73.6372,0.487758,0.4750053,13.941,13.674,10.561,0.2670002,3.113,-0.3233015445900539,-0.31179559876099405,Composite,17.42664,Seyfert,Other,False,231.6904340002607,6.492236674438039,"(6.0, 6.5]"
422275448009943040,0.1980068,49.83711,119.6825,21.10357,74.79939,407.9562,-93.91952,80.45129,60.9987,147.3234,0.666277,0.3611255,15.011,13.995,9.595,1.016,4.4,-0.44234184384046904,-0.17634517839551195,Star-forming,93.91952,Star-forming,Other,False,92.50290329680556,7.233542640156481,"(7.0, 7.5]"
422278471666919424,0.1030268,22.91993,27.43016,11.25895,92.52274,433.1331,-30.01089,53.10419,36.08774,149.1719,0.2477221,0.344402,14.009,13.811,9.982,0.198,3.829,-0.46293433519038696,-0.6060352470277728,Star-forming,30.01089,Star-forming,Other,False,-13.101476163103293,4.661537347646505,"(4.5, 5.0]"
422281770201802752,0.06991841,556.4191,52.52071,30.86117,271.3524,867.4283,-66.19377,129.265,92.84521,146.219,2.05054,0.1685661,14.746,14.662,10.723,0.08400059,3.939,-0.7732297610472924,0.3118682455132079,Star-forming,66.19377,Star-forming,Other,False,37.55558772664583,5.795588383027963,"(5.5, 6.0]"
422282319957616640,0.0380612,145.0108,24.38429,5.966333,80.62914,254.254,-67.00166,44.63137,28.77709,41.12587,1.798491,0.1617512,15.737,16.301,12.459,-0.5640001,3.842001,-0.791152488702878,0.2549082688656131,Star-forming,67.00166,Star-forming,Other,False,-56.65386693727877,4.4560420785748205,"(4.0, 4.5]"
422284244102965248,0.09767304,41.11523,146.096,18.81347,155.844,735.6837,-28.6883,111.5766,77.54968,317.5522,0.2638229,0.4316423,13.424,13.204,9.385,0.2199993,3.819,-0.36487600199558423,-0.5786875101088652,Star-forming,28.6883,Seyfert,Other,False,6.864276276760688,7.58170548568606,"(7.5, 8.0]"
422287542637848576,0.0947788,202.848,144.8824,46.40968,117.9621,505.0006,-20.1712,137.9893,102.6842,393.1357,1.719603,0.7784857,13.359,13.13,9.95,0.2290001,3.18,-0.10874936057579719,0.23542819411088534,LINER,20.1712,Seyfert,Other,False,72.8466871017526,7.567142256152281,"(7.5, 8.0]"
422291116050638848,0.08531211,171.2244,73.50616,27.9081,250.3321,951.3983,-55.10543,128.5124,118.5739,528.6209,0.6839888,0.5556253,14.003,13.805,10.144,0.198,3.661,-0.25521798719606537,-0.16495100959277967,Composite,55.10543,Seyfert,Other,False,351.8364998999517,6.382480834433258,"(6.0, 6.5]"
422291940684359680,0.1160721,12.46137,114.2989,9.009608,26.51017,212.5661,-14.43761,32.67729,26.05768,124.2059,0.4700598,0.5843166,13.631,13.332,10.046,0.2989998,3.286,-0.23335177553126363,-0.3278468885366817,Composite,14.43761,Seyfert,Other,False,149.25047982352217,7.153188461699969,"(7.0, 7.5]"
422292215562266624,0.05711922,23.05089,187.7159,10.72449,50.77861,371.3782,-21.1024,65.72461,59.10804,195.802,0.4539488,0.5272308,13.498,13.187,9.339,0.3109999,3.848001,-0.2779992268675279,-0.3429931276085281,Composite,21.1024,Seyfert,Other,False,311.37598013803193,8.019333678605813,"(8.0, 8.5]"
422293040195987456,0.05682191,45.53366,49.48627,16.78371,189.8024,757.2841,-50.53485,131.5778,92.04932,277.0497,0.2399004,0.3658464,13.811,13.588,9.519,0.2229996,4.069,-0.43670121415205104,-0.6199690279069174,Star-forming,50.53485,Star-forming,Other,False,12.803253626219199,5.69168799319933,"(5.5, 6.0]"
422293315073894400,0.1176684,15.05793,146.7924,13.8589,81.04467,508.8173,-34.50112,60.33755,51.55407,246.6865,0.185798,0.4848233,13.725,13.38,9.331,0.3450003,4.049,-0.31441651669187387,-0.7309589652274078,Star-forming,34.50112,Seyfert,Other,False,237.15660491459772,7.590007773202609,"(7.5, 8.0]"
422296888486684672,0.1191068,20.01675,50.59119,8.626621,52.01192,216.306,-20.14537,41.0944,24.56713,105.0503,0.3848493,0.4856559,13.977,13.707,9.828,0.2700005,3.879,-0.3136713308613105,-0.41470929903931714,Star-forming,20.14537,Seyfert,Other,False,-112.63278131141878,5.730240495138868,"(5.5, 6.0]"
422297163364591616,0.06127436,17.10457,76.49319,11.48646,75.49734,331.1823,-24.6633,61.82866,41.64943,111.9566,0.2265586,0.3380514,13.944,13.707,9.873,0.2370005,3.834,-0.47101726114476716,-0.6448194476686144,Star-forming,24.6633,Star-forming,Other,False,-20.665367330763328,6.452022963718029,"(6.0, 6.5]"
422297438242498560,0.07712743,7.897981,1.0,6.277128,26.90058,100.2358,-13.76323,19.15872,19.86226,35.75496,0.2935989,0.3567083,14.589,14.491,10.822,0.09799957,3.669001,-0.44768678524459393,-0.5322455758841177,Star-forming,13.76323,Star-forming,Other,False,570.802717922293,-1.1201405825692026,"(-1.5, -1.0]"
422301836289009664,0.05653917,39.13422,117.7804,30.21044,128.8402,796.1259,-33.79702,135.897,101.7757,366.0688,0.3037424,0.4598127,12.974,12.72,8.437,0.2539997,4.283,-0.3374190377127814,-0.5174945798277222,Star-forming,33.79702,Seyfert,Other,False,79.478070567509,7.205572977591942,"(7.0, 7.5]"
422302935800637440,0.06160219,671.0181,62.71326,42.3698,370.0944,1316.572,-93.96847,227.5423,164.0237,186.9978,1.8131,0.1420339,14.592,14.429,10.738,0.1630001,3.691,-0.847607987829356,0.2584217579016372,Star-forming,93.96847,Star-forming,Other,False,41.04034035720094,6.10524411349415,"(6.0, 6.5]"
422303210678544384,0.06680372,13.27007,1.0,7.536223,30.6105,140.1007,-11.71086,35.00814,14.48736,51.66656,0.4335138,0.3687816,14.097,13.9,10.426,0.1970005,3.474,-0.4332307557795139,-0.3629970731163573,Star-forming,11.71086,Star-forming,Other,False,-305.39249057571135,-1.1201405825692026,"(-1.5, -1.0]"
422304310190172160,0.08728756,77.13177,70.25806,23.72336,194.5867,783.4979,-49.10075,132.986,97.26042,266.6736,0.3963877,0.3403629,14.118,13.869,9.714,0.2489996,4.155001,-0.46805778467258174,-0.4018798302336985,Star-forming,49.10075,Star-forming,Other,False,55.27233035434764,6.303577955181785,"(6.0, 6.5]"
422308158480869376,0.108428,1544.8,64.92209,31.365,339.1371,1257.995,-291.9238,120.2683,87.52795,78.48632,4.555089,0.06239001,16.2,15.446,11.469,0.7540007,3.977,-1.2048849447600123,0.6584968668921745,Star-forming,291.9238,Star-forming,Other,False,50.394904979901696,6.165677236778431,"(6.0, 6.5]"
422310357504124928,0.04507232,267.5021,129.8868,30.19537,57.58857,230.3721,-8.87821,80.27207,81.66529,349.3544,4.645055,1.516479,13.36,13.353,11.505,0.006999969,1.848,0.18083640063595546,0.6669908606450732,Seyfert,8.87821,Seyfert,Other,False,530.9171804081798,7.376390786935553,"(7.0, 7.5]"
422313930916915200,0.05685271,70.94749,59.45021,6.504591,67.10924,196.9365,-27.3183,43.2422,29.9542,35.4624,1.057194,0.1800703,15.445,15.52,12.47,-0.07500076,3.05,-0.7445579118876775,0.02415468967128284,Star-forming,27.3183,Star-forming,Other,False,3.8358516402437135,6.011956057472536,"(6.0, 6.5]"
422315305306449920,0.03458444,20.16179,64.70059,7.227236,18.7887,104.0341,-17.23111,32.05022,23.78683,20.67573,1.073081,0.1987399,15.174,14.788,11.729,0.3859997,3.059,-0.7017149330399124,0.030632505307354178,Star-forming,17.23111,Star-forming,Other,False,70.11736614599675,6.159710546197421,"(6.0, 6.5]"
422316679695984640,0.09562249,18.70215,95.1061,10.01096,47.61948,210.3205,-13.90468,47.40187,30.18597,95.66364,0.3927417,0.4548469,13.618,13.414,10.031,0.2040005,3.382999,-0.3421347608685261,-0.4058929843460129,Star-forming,13.90468,Seyfert,Other,False,-66.36833339903478,6.832257076883509,"(6.5, 7.0]"
422317229451798528,0.1619654,36.00866,129.1141,22.20035,121.1406,606.6756,-40.30915,98.58786,77.4587,321.1967,0.297247,0.5294373,13.993,13.572,9.77,0.4210005,3.801999,-0.2761854649736055,-0.52688251985484,Composite,40.30915,Seyfert,Other,False,131.95416390496365,7.365973580091868,"(7.0, 7.5]"
422317779207612416,0.06150941,25.24538,87.18988,7.991907,133.5963,549.4431,-79.97006,79.73669,61.91179,181.2975,0.1889676,0.3299659,14.76,14.711,10.708,0.04899979,4.003,-0.4815309395373856,-0.7236126526915672,Star-forming,79.97006,Star-forming,Other,False,118.54558669222136,6.6805330587960885,"(6.5, 7.0]"
422319428475054080,0.1626847,48.94015,206.3367,14.0209,12.43136,54.14614,-4.27895,27.91174,24.8917,86.26369,3.936829,1.593164,14.286,14.146,12.464,0.1400003,1.682,0.20226048429391155,0.5951465511963118,LINER,4.27895,Weak AGN,Other,False,298.60553875942725,8.18445686891717,"(8.0, 8.5]"
